CLAVE_CASILLA,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_FEDERAL,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CONSECUTIVO_MUESTRA,NUMERO_ARE,NUMERO_ZORE,CLAVE_CAE_F,CLAVE_VOE,CLAVE_DEOE,TIPO_SECCION,LISTA_NOMINAL,ID_MUNICIPIO,ID_DIST_LOC,ID_ESTRATO,ESTRATO
082065B0100,8,CHIHUAHUA,3,2065,B,1,0,,,,,,,U,1945,37,4,,
082094B0100,8,CHIHUAHUA,3,2094,B,1,0,,,,,,,U,1588,37,4,,
082094C0100,8,CHIHUAHUA,3,2094,C,1,0,,,,,,,U,1587,37,4,,
082094C0200,8,CHIHUAHUA,3,2094,C,2,0,,,,,,,U,1587,37,4,,
082114C0100,8,CHIHUAHUA,3,2114,C,1,0,,,,,,,U,1309,37,2,,
082114B0100,8,CHIHUAHUA,3,2114,B,1,0,,,,,,,U,1309,37,2,,
082119B0100,8,CHIHUAHUA,3,2119,B,1,0,,,,,,,U,1935,37,2,,
082119C0100,8,CHIHUAHUA,3,2119,C,1,0,,,,,,,U,1934,37,2,,
082120C0100,8,CHIHUAHUA,3,2120,C,1,0,,,,,,,U,1966,37,2,,
082120C0200,8,CHIHUAHUA,3,2120,C,2,0,,,,,,,U,1965,37,2,,
082120B0100,8,CHIHUAHUA,3,2120,B,1,0,,,,,,,U,1966,37,2,,
082140B0100,8,CHIHUAHUA,3,2140,B,1,0,,,,,,,U,1160,37,2,,
082140C0100,8,CHIHUAHUA,3,2140,C,1,0,,,,,,,U,1160,37,2,,
082141C0100,8,CHIHUAHUA,3,2141,C,1,0,,,,,,,U,1721,37,2,,
082141B0100,8,CHIHUAHUA,3,2141,B,1,0,,,,,,,U,1722,37,2,,
082155B0100,8,CHIHUAHUA,3,2155,B,1,0,,,,,,,U,1932,37,2,,
082155C0100,8,CHIHUAHUA,3,2155,C,1,0,,,,,,,U,1931,37,2,,
082166B0100,8,CHIHUAHUA,3,2166,B,1,0,,,,,,,U,1368,37,6,,
082166C0100,8,CHIHUAHUA,3,2166,C,1,0,,,,,,,U,1368,37,6,,
082172B0100,8,CHIHUAHUA,3,2172,B,1,0,,,,,,,U,1965,37,2,,
082172C0100,8,CHIHUAHUA,3,2172,C,1,0,,,,,,,U,1964,37,2,,
082173C0100,8,CHIHUAHUA,3,2173,C,1,0,,,,,,,U,1052,37,2,,
082173B0100,8,CHIHUAHUA,3,2173,B,1,0,,,,,,,U,1053,37,2,,
082174C0100,8,CHIHUAHUA,3,2174,C,1,0,,,,,,,U,1360,37,6,,
082174B0100,8,CHIHUAHUA,3,2174,B,1,0,,,,,,,U,1360,37,6,,
082179B0100,8,CHIHUAHUA,3,2179,B,1,0,,,,,,,U,1871,37,6,,
082179C0100,8,CHIHUAHUA,3,2179,C,1,0,,,,,,,U,1870,37,6,,
082182B0100,8,CHIHUAHUA,3,2182,B,1,0,,,,,,,U,1721,37,6,,
082182C0100,8,CHIHUAHUA,3,2182,C,1,0,,,,,,,U,1721,37,6,,
082186B0100,8,CHIHUAHUA,3,2186,B,1,0,,,,,,,U,1691,37,6,,
082186C0100,8,CHIHUAHUA,3,2186,C,1,0,,,,,,,U,1690,37,6,,
082187C0100,8,CHIHUAHUA,3,2187,C,1,0,,,,,,,U,1150,37,6,,
082187B0100,8,CHIHUAHUA,3,2187,B,1,0,,,,,,,U,1150,37,6,,
082188C0200,8,CHIHUAHUA,3,2188,C,2,0,,,,,,,U,1790,37,2,,
082188B0100,8,CHIHUAHUA,3,2188,B,1,0,,,,,,,U,1791,37,2,,
082188C0100,8,CHIHUAHUA,3,2188,C,1,0,,,,,,,U,1790,37,2,,
082189C0100,8,CHIHUAHUA,3,2189,C,1,0,,,,,,,U,1265,37,2,,
082189B0100,8,CHIHUAHUA,3,2189,B,1,0,,,,,,,U,1265,37,2,,
082192C0100,8,CHIHUAHUA,3,2192,C,1,0,,,,,,,U,1024,37,2,,
082192B0100,8,CHIHUAHUA,3,2192,B,1,0,,,,,,,U,1024,37,2,,
082193B0100,8,CHIHUAHUA,3,2193,B,1,0,,,,,,,U,1897,37,2,,
082193C0100,8,CHIHUAHUA,3,2193,C,1,0,,,,,,,U,1896,37,2,,
082195C0200,8,CHIHUAHUA,3,2195,C,2,0,,,,,,,U,1688,37,2,,
082195C0100,8,CHIHUAHUA,3,2195,C,1,0,,,,,,,U,1688,37,2,,
082195B0100,8,CHIHUAHUA,3,2195,B,1,0,,,,,,,U,1689,37,2,,
082196C0100,8,CHIHUAHUA,3,2196,C,1,0,,,,,,,U,1198,37,2,,
082196B0100,8,CHIHUAHUA,3,2196,B,1,0,,,,,,,U,1198,37,2,,
082197C0100,8,CHIHUAHUA,3,2197,C,1,0,,,,,,,U,1310,37,2,,
082197B0100,8,CHIHUAHUA,3,2197,B,1,0,,,,,,,U,1310,37,2,,
082830B0100,8,CHIHUAHUA,3,2830,B,1,0,,,,,,,U,1663,37,2,,
082830C0200,8,CHIHUAHUA,3,2830,C,2,0,,,,,,,U,1663,37,2,,
082830C0100,8,CHIHUAHUA,3,2830,C,1,0,,,,,,,U,1663,37,2,,
082832B0100,8,CHIHUAHUA,3,2832,B,1,0,,,,,,,U,1156,37,2,,
082832C0100,8,CHIHUAHUA,3,2832,C,1,0,,,,,,,U,1156,37,2,,
082833C0200,8,CHIHUAHUA,3,2833,C,2,0,,,,,,,U,1695,37,2,,
082833B0100,8,CHIHUAHUA,3,2833,B,1,0,,,,,,,U,1695,37,2,,
082833C0100,8,CHIHUAHUA,3,2833,C,1,0,,,,,,,U,1695,37,2,,
083109B0100,8,CHIHUAHUA,3,3109,B,1,0,,,,,,,U,1516,37,6,,
083109C0100,8,CHIHUAHUA,3,3109,C,1,0,,,,,,,U,1516,37,6,,
083114C0100,8,CHIHUAHUA,3,3114,C,1,0,,,,,,,U,1669,37,2,,
083114B0100,8,CHIHUAHUA,3,3114,B,1,0,,,,,,,U,1669,37,2,,
083118C0100,8,CHIHUAHUA,3,3118,C,1,0,,,,,,,U,1571,37,2,,
083118B0100,8,CHIHUAHUA,3,3118,B,1,0,,,,,,,U,1572,37,2,,
083118C0200,8,CHIHUAHUA,3,3118,C,2,0,,,,,,,U,1571,37,2,,
083119C0100,8,CHIHUAHUA,3,3119,C,1,0,,,,,,,U,1758,37,2,,
083119B0100,8,CHIHUAHUA,3,3119,B,1,0,,,,,,,U,1759,37,2,,
081567B0100,8,CHIHUAHUA,4,1567,B,1,0,,,,,,,U,1666,37,4,,
081567C0100,8,CHIHUAHUA,4,1567,C,1,0,,,,,,,U,1666,37,4,,
081568B0100,8,CHIHUAHUA,4,1568,B,1,0,,,,,,,U,1744,37,4,,
081568C0100,8,CHIHUAHUA,4,1568,C,1,0,,,,,,,U,1744,37,4,,
081570B0100,8,CHIHUAHUA,4,1570,B,1,0,,,,,,,U,1466,37,4,,
081570C0100,8,CHIHUAHUA,4,1570,C,1,0,,,,,,,U,1465,37,4,,
081570C0200,8,CHIHUAHUA,4,1570,C,2,0,,,,,,,U,1465,37,4,,
081574C0100,8,CHIHUAHUA,4,1574,C,1,0,,,,,,,U,1686,37,5,,
081574B0100,8,CHIHUAHUA,4,1574,B,1,0,,,,,,,U,1687,37,5,,
081578B0100,8,CHIHUAHUA,4,1578,B,1,0,,,,,,,U,1899,37,5,,
081578C0100,8,CHIHUAHUA,4,1578,C,1,0,,,,,,,U,1898,37,5,,
081579C0100,8,CHIHUAHUA,4,1579,C,1,0,,,,,,,U,1767,37,4,,
081579B0100,8,CHIHUAHUA,4,1579,B,1,0,,,,,,,U,1768,37,4,,
081583C0100,8,CHIHUAHUA,4,1583,C,1,0,,,,,,,U,1492,37,4,,
081583C0200,8,CHIHUAHUA,4,1583,C,2,0,,,,,,,U,1492,37,4,,
081583B0100,8,CHIHUAHUA,4,1583,B,1,0,,,,,,,U,1493,37,4,,
081587B0100,8,CHIHUAHUA,4,1587,B,1,0,,,,,,,U,1956,37,4,,
081587C0100,8,CHIHUAHUA,4,1587,C,1,0,,,,,,,U,1955,37,4,,
081596B0100,8,CHIHUAHUA,4,1596,B,1,0,,,,,,,U,1481,37,5,,
081596C0100,8,CHIHUAHUA,4,1596,C,1,0,,,,,,,U,1480,37,5,,
081598C0200,8,CHIHUAHUA,4,1598,C,2,0,,,,,,,U,1507,37,5,,
081598C0100,8,CHIHUAHUA,4,1598,C,1,0,,,,,,,U,1507,37,5,,
081598B0100,8,CHIHUAHUA,4,1598,B,1,0,,,,,,,U,1508,37,5,,
081603C0100,8,CHIHUAHUA,4,1603,C,1,0,,,,,,,U,1639,37,5,,
081603C0200,8,CHIHUAHUA,4,1603,C,2,0,,,,,,,U,1638,37,5,,
081603B0100,8,CHIHUAHUA,4,1603,B,1,0,,,,,,,U,1639,37,5,,
081618C0200,8,CHIHUAHUA,4,1618,C,2,0,,,,,,,U,1326,37,4,,
081618C0100,8,CHIHUAHUA,4,1618,C,1,0,,,,,,,U,1326,37,4,,
081618B0100,8,CHIHUAHUA,4,1618,B,1,0,,,,,,,U,1327,37,4,,
081621B0100,8,CHIHUAHUA,4,1621,B,1,0,,,,,,,U,1475,37,5,,
081621C0100,8,CHIHUAHUA,4,1621,C,1,0,,,,,,,U,1474,37,5,,
081623B0100,8,CHIHUAHUA,4,1623,B,1,0,,,,,,,U,1867,37,5,,
081623C0100,8,CHIHUAHUA,4,1623,C,1,0,,,,,,,U,1866,37,5,,
081631C0100,8,CHIHUAHUA,4,1631,C,1,0,,,,,,,U,1544,37,4,,
081631C0200,8,CHIHUAHUA,4,1631,C,2,0,,,,,,,U,1544,37,4,,
081631B0100,8,CHIHUAHUA,4,1631,B,1,0,,,,,,,U,1544,37,4,,
081632B0100,8,CHIHUAHUA,4,1632,B,1,0,,,,,,,U,1758,37,4,,
081632C0100,8,CHIHUAHUA,4,1632,C,1,0,,,,,,,U,1757,37,4,,
081635B0100,8,CHIHUAHUA,4,1635,B,1,0,,,,,,,U,1948,37,4,,
081635C0100,8,CHIHUAHUA,4,1635,C,1,0,,,,,,,U,1947,37,4,,
081639B0100,8,CHIHUAHUA,4,1639,B,1,0,,,,,,,U,1562,37,5,,
081639C0100,8,CHIHUAHUA,4,1639,C,1,0,,,,,,,U,1561,37,5,,
081641C0100,8,CHIHUAHUA,4,1641,C,1,0,,,,,,,U,1328,37,5,,
081641C0200,8,CHIHUAHUA,4,1641,C,2,0,,,,,,,U,1328,37,5,,
081641B0100,8,CHIHUAHUA,4,1641,B,1,0,,,,,,,U,1329,37,5,,
081642C0200,8,CHIHUAHUA,4,1642,C,2,0,,,,,,,U,1815,37,5,,
081642C0300,8,CHIHUAHUA,4,1642,C,3,0,,,,,,,U,1814,37,5,,
081642C0100,8,CHIHUAHUA,4,1642,C,1,0,,,,,,,U,1815,37,5,,
081642B0100,8,CHIHUAHUA,4,1642,B,1,0,,,,,,,U,1815,37,5,,
081646C0100,8,CHIHUAHUA,4,1646,C,1,0,,,,,,,U,1779,37,4,,
081646B0100,8,CHIHUAHUA,4,1646,B,1,0,,,,,,,U,1779,37,4,,
081649B0100,8,CHIHUAHUA,4,1649,B,1,0,,,,,,,U,1763,37,4,,
081649C0100,8,CHIHUAHUA,4,1649,C,1,0,,,,,,,U,1762,37,4,,
081654B0100,8,CHIHUAHUA,4,1654,B,1,0,,,,,,,U,1079,37,4,,
081654C0100,8,CHIHUAHUA,4,1654,C,1,0,,,,,,,U,1078,37,4,,
081665C0100,8,CHIHUAHUA,4,1665,C,1,0,,,,,,,U,1910,37,4,,
081665B0100,8,CHIHUAHUA,4,1665,B,1,0,,,,,,,U,1911,37,4,,
081673B0100,8,CHIHUAHUA,4,1673,B,1,0,,,,,,,U,1321,37,4,,
081673C0200,8,CHIHUAHUA,4,1673,C,2,0,,,,,,,U,1320,37,4,,
081673C0100,8,CHIHUAHUA,4,1673,C,1,0,,,,,,,U,1321,37,4,,
081675C0100,8,CHIHUAHUA,4,1675,C,1,0,,,,,,,U,1746,37,4,,
081675B0100,8,CHIHUAHUA,4,1675,B,1,0,,,,,,,U,1746,37,4,,
081678C0100,8,CHIHUAHUA,4,1678,C,1,0,,,,,,,U,1404,37,4,,
081678B0100,8,CHIHUAHUA,4,1678,B,1,0,,,,,,,U,1404,37,4,,
081682C0100,8,CHIHUAHUA,4,1682,C,1,0,,,,,,,U,1918,37,5,,
081682B0100,8,CHIHUAHUA,4,1682,B,1,0,,,,,,,U,1919,37,5,,
081683C0400,8,CHIHUAHUA,4,1683,C,4,0,,,,,,,U,1994,37,5,,
081683C0100,8,CHIHUAHUA,4,1683,C,1,0,,,,,,,U,1994,37,5,,
081683C0500,8,CHIHUAHUA,4,1683,C,5,0,,,,,,,U,1994,37,5,,
081683B0100,8,CHIHUAHUA,4,1683,B,1,0,,,,,,,U,1995,37,5,,
081683C0200,8,CHIHUAHUA,4,1683,C,2,0,,,,,,,U,1994,37,5,,
081683C0300,8,CHIHUAHUA,4,1683,C,3,0,,,,,,,U,1994,37,5,,
081684B0100,8,CHIHUAHUA,4,1684,B,1,0,,,,,,,U,1915,37,4,,
081684C0100,8,CHIHUAHUA,4,1684,C,1,0,,,,,,,U,1914,37,4,,
081687B0100,8,CHIHUAHUA,4,1687,B,1,0,,,,,,,U,1348,37,4,,
081687C0200,8,CHIHUAHUA,4,1687,C,2,0,,,,,,,U,1347,37,4,,
081687C0100,8,CHIHUAHUA,4,1687,C,1,0,,,,,,,U,1347,37,4,,
081694B0100,8,CHIHUAHUA,4,1694,B,1,0,,,,,,,U,1563,37,5,,
081694C0200,8,CHIHUAHUA,4,1694,C,2,0,,,,,,,U,1563,37,5,,
081694C0100,8,CHIHUAHUA,4,1694,C,1,0,,,,,,,U,1563,37,5,,
081694C0300,8,CHIHUAHUA,4,1694,C,3,0,,,,,,,U,1563,37,5,,
081701C0100,8,CHIHUAHUA,4,1701,C,1,0,,,,,,,U,1837,37,6,,
081701B0100,8,CHIHUAHUA,4,1701,B,1,0,,,,,,,U,1837,37,6,,
081702C0100,8,CHIHUAHUA,4,1702,C,1,0,,,,,,,U,1860,37,6,,
081702B0100,8,CHIHUAHUA,4,1702,B,1,0,,,,,,,U,1861,37,6,,
081705C0200,8,CHIHUAHUA,4,1705,C,2,0,,,,,,,U,1851,37,5,,
081705C0100,8,CHIHUAHUA,4,1705,C,1,0,,,,,,,U,1852,37,5,,
081705B0100,8,CHIHUAHUA,4,1705,B,1,0,,,,,,,U,1852,37,5,,
081706C0300,8,CHIHUAHUA,4,1706,C,3,0,,,,,,,U,1996,37,5,,
081706B0100,8,CHIHUAHUA,4,1706,B,1,0,,,,,,,U,1996,37,5,,
081706C0100,8,CHIHUAHUA,4,1706,C,1,0,,,,,,,U,1996,37,5,,
081706C0200,8,CHIHUAHUA,4,1706,C,2,0,,,,,,,U,1996,37,5,,
081707B0100,8,CHIHUAHUA,4,1707,B,1,0,,,,,,,U,1273,37,5,,
081707C0100,8,CHIHUAHUA,4,1707,C,1,0,,,,,,,U,1273,37,5,,
081712B0100,8,CHIHUAHUA,4,1712,B,1,0,,,,,,,U,1739,37,6,,
081712C0100,8,CHIHUAHUA,4,1712,C,1,0,,,,,,,U,1739,37,6,,
081716B0100,8,CHIHUAHUA,4,1716,B,1,0,,,,,,,U,1965,37,6,,
081717C0100,8,CHIHUAHUA,4,1717,C,1,0,,,,,,,U,1500,37,6,,
081717B0100,8,CHIHUAHUA,4,1717,B,1,0,,,,,,,U,1500,37,6,,
081720C0100,8,CHIHUAHUA,4,1720,C,1,0,,,,,,,U,1808,37,6,,
081720B0100,8,CHIHUAHUA,4,1720,B,1,0,,,,,,,U,1808,37,6,,
081729C0100,8,CHIHUAHUA,4,1729,C,1,0,,,,,,,U,1310,37,6,,
081729B0100,8,CHIHUAHUA,4,1729,B,1,0,,,,,,,U,1311,37,6,,
081732B0100,8,CHIHUAHUA,4,1732,B,1,0,,,,,,,U,1180,37,6,,
081732C0100,8,CHIHUAHUA,4,1732,C,1,0,,,,,,,U,1179,37,6,,
081734B0100,8,CHIHUAHUA,4,1734,B,1,0,,,,,,,U,1794,37,5,,
081734C0200,8,CHIHUAHUA,4,1734,C,2,0,,,,,,,U,1793,37,5,,
081734C0100,8,CHIHUAHUA,4,1734,C,1,0,,,,,,,U,1793,37,5,,
081743B0100,8,CHIHUAHUA,4,1743,B,1,0,,,,,,,U,1864,37,5,,
081743C0100,8,CHIHUAHUA,4,1743,C,1,0,,,,,,,U,1864,37,5,,
081743C0200,8,CHIHUAHUA,4,1743,C,2,0,,,,,,,U,1864,37,5,,
081745B0100,8,CHIHUAHUA,4,1745,B,1,0,,,,,,,U,1871,37,5,,
081745C0100,8,CHIHUAHUA,4,1745,C,1,0,,,,,,,U,1871,37,5,,
081746B0100,8,CHIHUAHUA,4,1746,B,1,0,,,,,,,U,2138,37,6,,
081746S0100,8,CHIHUAHUA,4,1746,S,1,0,,,,,,,U,0,37,6,,
081754C0200,8,CHIHUAHUA,4,1754,C,2,0,,,,,,,U,1540,37,5,,
081754C0100,8,CHIHUAHUA,4,1754,C,1,0,,,,,,,U,1541,37,5,,
081754B0100,8,CHIHUAHUA,4,1754,B,1,0,,,,,,,U,1541,37,5,,
081755C0100,8,CHIHUAHUA,4,1755,C,1,0,,,,,,,U,1750,37,5,,
081755B0100,8,CHIHUAHUA,4,1755,B,1,0,,,,,,,U,1750,37,5,,
081756C0100,8,CHIHUAHUA,4,1756,C,1,0,,,,,,,U,1485,37,5,,
081756B0100,8,CHIHUAHUA,4,1756,B,1,0,,,,,,,U,1485,37,5,,
081757B0100,8,CHIHUAHUA,4,1757,B,1,0,,,,,,,U,1517,37,5,,
081757C0200,8,CHIHUAHUA,4,1757,C,2,0,,,,,,,U,1516,37,5,,
081757C0100,8,CHIHUAHUA,4,1757,C,1,0,,,,,,,U,1516,37,5,,
081758B0100,8,CHIHUAHUA,4,1758,B,1,0,,,,,,,U,1646,37,5,,
081758C0300,8,CHIHUAHUA,4,1758,C,3,0,,,,,,,U,1646,37,5,,
081758C0100,8,CHIHUAHUA,4,1758,C,1,0,,,,,,,U,1646,37,5,,
081758C0200,8,CHIHUAHUA,4,1758,C,2,0,,,,,,,U,1646,37,5,,
081763C0200,8,CHIHUAHUA,4,1763,C,2,0,,,,,,,U,1510,37,6,,
081763C0100,8,CHIHUAHUA,4,1763,C,1,0,,,,,,,U,1510,37,6,,
081763B0100,8,CHIHUAHUA,4,1763,B,1,0,,,,,,,U,1511,37,6,,
081764C0200,8,CHIHUAHUA,4,1764,C,2,0,,,,,,,U,1419,37,6,,
081764B0100,8,CHIHUAHUA,4,1764,B,1,0,,,,,,,U,1419,37,6,,
081764C0100,8,CHIHUAHUA,4,1764,C,1,0,,,,,,,U,1419,37,6,,
081769B0100,8,CHIHUAHUA,4,1769,B,1,0,,,,,,,U,1674,37,6,,
081769C0100,8,CHIHUAHUA,4,1769,C,1,0,,,,,,,U,1673,37,6,,
081772C0400,8,CHIHUAHUA,4,1772,C,4,0,,,,,,,U,1891,37,5,,
081772B0100,8,CHIHUAHUA,4,1772,B,1,0,,,,,,,U,1892,37,5,,
081772C0300,8,CHIHUAHUA,4,1772,C,3,0,,,,,,,U,1891,37,5,,
081772C0100,8,CHIHUAHUA,4,1772,C,1,0,,,,,,,U,1892,37,5,,
081772C0200,8,CHIHUAHUA,4,1772,C,2,0,,,,,,,U,1891,37,5,,
081779B0100,8,CHIHUAHUA,4,1779,B,1,0,,,,,,,U,1814,37,6,,
081779C0200,8,CHIHUAHUA,4,1779,C,2,0,,,,,,,U,1813,37,6,,
081779C0100,8,CHIHUAHUA,4,1779,C,1,0,,,,,,,U,1814,37,6,,
081784B0100,8,CHIHUAHUA,4,1784,B,1,0,,,,,,,U,1826,37,6,,
081784C0100,8,CHIHUAHUA,4,1784,C,1,0,,,,,,,U,1826,37,6,,
081794C0100,8,CHIHUAHUA,4,1794,C,1,0,,,,,,,U,1601,37,5,,
081794B0100,8,CHIHUAHUA,4,1794,B,1,0,,,,,,,U,1601,37,5,,
081794C0200,8,CHIHUAHUA,4,1794,C,2,0,,,,,,,U,1601,37,5,,
081795C0100,8,CHIHUAHUA,4,1795,C,1,0,,,,,,,U,1048,37,5,,
081795B0100,8,CHIHUAHUA,4,1795,B,1,0,,,,,,,U,1048,37,5,,
081799B0100,8,CHIHUAHUA,4,1799,B,1,0,,,,,,,U,1535,37,7,,
081799C0100,8,CHIHUAHUA,4,1799,C,1,0,,,,,,,U,1535,37,7,,
081799C0200,8,CHIHUAHUA,4,1799,C,2,0,,,,,,,U,1534,37,7,,
081986B0100,8,CHIHUAHUA,4,1986,B,1,0,,,,,,,U,1699,37,4,,
081986C0100,8,CHIHUAHUA,4,1986,C,1,0,,,,,,,U,1699,37,4,,
081986C0200,8,CHIHUAHUA,4,1986,C,2,0,,,,,,,U,1699,37,4,,
081988B0100,8,CHIHUAHUA,4,1988,B,1,0,,,,,,,U,1452,37,4,,
081988C0100,8,CHIHUAHUA,4,1988,C,1,0,,,,,,,U,1452,37,4,,
081988C0200,8,CHIHUAHUA,4,1988,C,2,0,,,,,,,U,1451,37,4,,
081994B0100,8,CHIHUAHUA,4,1994,B,1,0,,,,,,,U,1452,37,4,,
081994C0100,8,CHIHUAHUA,4,1994,C,1,0,,,,,,,U,1452,37,4,,
081994C0200,8,CHIHUAHUA,4,1994,C,2,0,,,,,,,U,1452,37,4,,
082033C0100,8,CHIHUAHUA,4,2033,C,1,0,,,,,,,U,1552,37,4,,
082033B0100,8,CHIHUAHUA,4,2033,B,1,0,,,,,,,U,1552,37,4,,
082033C0200,8,CHIHUAHUA,4,2033,C,2,0,,,,,,,U,1552,37,4,,
082070C0200,8,CHIHUAHUA,4,2070,C,2,0,,,,,,,U,1763,37,4,,
082070B0100,8,CHIHUAHUA,4,2070,B,1,0,,,,,,,U,1764,37,4,,
082070C0100,8,CHIHUAHUA,4,2070,C,1,0,,,,,,,U,1763,37,4,,
082074B0100,8,CHIHUAHUA,4,2074,B,1,0,,,,,,,U,1395,37,4,,
082074C0100,8,CHIHUAHUA,4,2074,C,1,0,,,,,,,U,1395,37,4,,
082078B0100,8,CHIHUAHUA,4,2078,B,1,0,,,,,,,U,1646,37,6,,
082078C0100,8,CHIHUAHUA,4,2078,C,1,0,,,,,,,U,1646,37,6,,
082086B0100,8,CHIHUAHUA,4,2086,B,1,0,,,,,,,U,1381,37,4,,
082086C0100,8,CHIHUAHUA,4,2086,C,1,0,,,,,,,U,1381,37,4,,
082097B0100,8,CHIHUAHUA,4,2097,B,1,0,,,,,,,U,1658,37,4,,
082097C0100,8,CHIHUAHUA,4,2097,C,1,0,,,,,,,U,1657,37,4,,
082102B0100,8,CHIHUAHUA,4,2102,B,1,0,,,,,,,U,1533,37,6,,
082102C0100,8,CHIHUAHUA,4,2102,C,1,0,,,,,,,U,1533,37,6,,
082104C0100,8,CHIHUAHUA,4,2104,C,1,0,,,,,,,U,1330,37,6,,
082104B0100,8,CHIHUAHUA,4,2104,B,1,0,,,,,,,U,1331,37,6,,
082104C0200,8,CHIHUAHUA,4,2104,C,2,0,,,,,,,U,1330,37,6,,
082106B0100,8,CHIHUAHUA,4,2106,B,1,0,,,,,,,U,1817,37,6,,
082106C0100,8,CHIHUAHUA,4,2106,C,1,0,,,,,,,U,1816,37,6,,
082107B0100,8,CHIHUAHUA,4,2107,B,1,0,,,,,,,U,1875,37,6,,
082107C0100,8,CHIHUAHUA,4,2107,C,1,0,,,,,,,U,1875,37,6,,
082112C0200,8,CHIHUAHUA,4,2112,C,2,0,,,,,,,U,1397,37,6,,
082112B0100,8,CHIHUAHUA,4,2112,B,1,0,,,,,,,U,1398,37,6,,
082112C0100,8,CHIHUAHUA,4,2112,C,1,0,,,,,,,U,1398,37,6,,
082123C0100,8,CHIHUAHUA,4,2123,C,1,0,,,,,,,U,1928,37,6,,
082123B0100,8,CHIHUAHUA,4,2123,B,1,0,,,,,,,U,1928,37,6,,
082130C0100,8,CHIHUAHUA,4,2130,C,1,0,,,,,,,U,1559,37,6,,
082130B0100,8,CHIHUAHUA,4,2130,B,1,0,,,,,,,U,1560,37,6,,
082131C0100,8,CHIHUAHUA,4,2131,C,1,0,,,,,,,U,1402,37,6,,
082131C0200,8,CHIHUAHUA,4,2131,C,2,0,,,,,,,U,1402,37,6,,
082131B0100,8,CHIHUAHUA,4,2131,B,1,0,,,,,,,U,1403,37,6,,
082133C0100,8,CHIHUAHUA,4,2133,C,1,0,,,,,,,U,1307,37,6,,
082133B0100,8,CHIHUAHUA,4,2133,B,1,0,,,,,,,U,1307,37,6,,
082134B0100,8,CHIHUAHUA,4,2134,B,1,0,,,,,,,U,1693,37,6,,
082134C0100,8,CHIHUAHUA,4,2134,C,1,0,,,,,,,U,1693,37,6,,
082135B0100,8,CHIHUAHUA,4,2135,B,1,0,,,,,,,U,1057,37,6,,
082135C0100,8,CHIHUAHUA,4,2135,C,1,0,,,,,,,U,1057,37,6,,
082152B0100,8,CHIHUAHUA,4,2152,B,1,0,,,,,,,U,1901,37,6,,
082152C0100,8,CHIHUAHUA,4,2152,C,1,0,,,,,,,U,1900,37,6,,
082153C0100,8,CHIHUAHUA,4,2153,C,1,0,,,,,,,U,1632,37,6,,
082153B0100,8,CHIHUAHUA,4,2153,B,1,0,,,,,,,U,1633,37,6,,
082158C0100,8,CHIHUAHUA,4,2158,C,1,0,,,,,,,U,1312,37,6,,
082158B0100,8,CHIHUAHUA,4,2158,B,1,0,,,,,,,U,1312,37,6,,
083032B0100,8,CHIHUAHUA,4,3032,B,1,0,,,,,,,U,1919,37,5,,
083032C0100,8,CHIHUAHUA,4,3032,C,1,0,,,,,,,U,1918,37,5,,
080017B0100,8,CHIHUAHUA,5,17,B,1,0,,,,,,,U,1760,2,11,,
080017C0200,8,CHIHUAHUA,5,17,C,2,0,,,,,,,U,1759,2,11,,
080017C0100,8,CHIHUAHUA,5,17,C,1,0,,,,,,,U,1759,2,11,,
080018B0100,8,CHIHUAHUA,5,18,B,1,0,,,,,,,U,1638,2,11,,
080018C0100,8,CHIHUAHUA,5,18,C,1,0,,,,,,,U,1638,2,11,,
080018C0200,8,CHIHUAHUA,5,18,C,2,0,,,,,,,U,1637,2,11,,
080023B0100,8,CHIHUAHUA,5,23,B,1,0,,,,,,,U,1671,2,11,,
080023C0100,8,CHIHUAHUA,5,23,C,1,0,,,,,,,U,1670,2,11,,
080028C0100,8,CHIHUAHUA,5,28,C,1,0,,,,,,,U,1837,2,11,,
080028B0100,8,CHIHUAHUA,5,28,B,1,0,,,,,,,U,1837,2,11,,
080056B0100,8,CHIHUAHUA,5,56,B,1,0,,,,,,,U,1030,4,11,,
080056C0100,8,CHIHUAHUA,5,56,C,1,0,,,,,,,U,1029,4,11,,
080059C0200,8,CHIHUAHUA,5,59,C,2,0,,,,,,,M,1681,4,11,,
080059C0500,8,CHIHUAHUA,5,59,C,5,0,,,,,,,M,1680,4,11,,
080059C0600,8,CHIHUAHUA,5,59,C,6,0,,,,,,,M,1680,4,11,,
080059C0400,8,CHIHUAHUA,5,59,C,4,0,,,,,,,M,1680,4,11,,
080059B0100,8,CHIHUAHUA,5,59,B,1,0,,,,,,,M,1681,4,11,,
080059C0100,8,CHIHUAHUA,5,59,C,1,0,,,,,,,M,1681,4,11,,
080059C0300,8,CHIHUAHUA,5,59,C,3,0,,,,,,,M,1681,4,11,,
080185C0200,8,CHIHUAHUA,5,185,C,2,0,,,,,,,U,1844,11,20,,
080185B0100,8,CHIHUAHUA,5,185,B,1,0,,,,,,,U,1845,11,20,,
080185C0100,8,CHIHUAHUA,5,185,C,1,0,,,,,,,U,1845,11,20,,
080192C0200,8,CHIHUAHUA,5,192,C,2,0,,,,,,,U,1594,11,20,,
